/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_36_350.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_36_350.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_36_350.jpg, 0, 0, 0, 8.322961E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_36_462.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_36_462.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_36_462.jpg, 0, 0, 0, 7.988804E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_36_570.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_36_570.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_36_570.jpg, 0, 0, 0, 7.846941E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_36_674.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_36_674.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_36_674.jpg, 0, 0, 0, 7.762956E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_36_777.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_36_777.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_36_777.jpg, 0, 0, 0, 7.803109E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_36_890.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_36_890.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_36_890.jpg, 0, 0, 0, 7.763544E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_36_992.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_36_992.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_36_992.jpg, 0, 0, 0, 8.424922E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_37_093.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_37_093.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_37_093.jpg, 0, 0, 0, 7.817132E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_37_199.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_37_199.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_37_199.jpg, 0, 0, 0, 7.744816E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_37_309.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_37_309.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_37_309.jpg, 0, 0, 0, 7.776953E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_37_423.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_37_423.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_37_423.jpg, 0, 0, 0, 7.743523E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_37_546.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_37_546.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_37_546.jpg, 0, 0, 0, 7.849987E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_37_661.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_37_661.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_37_661.jpg, 0, 0, 0, 7.893772E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_37_765.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_37_765.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_37_765.jpg, 0, 0, 0, 7.850061E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_37_872.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_37_872.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_37_872.jpg, 0, 0, 0, 7.762559E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_37_992.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_37_992.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_37_992.jpg, 0, 0, 0, 7.880152E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_38_113.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_38_113.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_38_113.jpg, 0, 0, 0, 7.82818E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_38_240.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_38_240.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_38_240.jpg, 0, 0, 0, 7.785288E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_38_367.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_38_367.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_38_367.jpg, 0, 0, 0, 7.80632E-05
/home/spartan/Desktop/Data/IMG/center_2018_11_04_13_03_38_489.jpg, /home/spartan/Desktop/Data/IMG/left_2018_11_04_13_03_38_489.jpg, /home/spartan/Desktop/Data/IMG/right_2018_11_04_13_03_38_489.jpg, 0, 0, 0, 7.776946E-05
